Channel,trl,rip_start,rip_end,rip_peak,rip_dur,entropy,surprise,meanEnt,rt,trl_num,subI
2,3,118,144,126,0.056,1.670634018,1.222392421,1.519730752,869,25,12
2,6,469,489,478,0.044,1.632702111,1.253756592,1.517093511,539,28,12
2,7,491,503,499,0.028,1.619888352,1.192645078,1.503427795,468,29,12
2,7,955,970,964,0.034,1.619888352,1.192645078,1.503427795,468,29,12
2,14,463,475,471,0.028,1.75,1,1.743715011,658,45,12
2,15,46,71,59,0.054,1.657742727,2.169925001,1.687635165,679,46,12
2,18,302,316,305,0.032,1.573402452,0.893084796,1.642332806,903,50,12
2,19,502,514,503,0.028,1.521640636,3.807354922,1.620096773,928,51,12
2,20,258,269,261,0.026,1.568318256,0.847996907,1.593147601,998,55,12
2,21,184,196,187,0.028,1.528801815,0.788495895,1.599297818,662,56,12
2,21,581,593,585,0.028,1.528801815,0.788495895,1.599297818,662,56,12
2,25,595,612,601,0.038,1.571346433,2.64385619,1.540873202,644,62,12
2,26,445,472,452,0.058,1.607271088,2.115477217,1.538631288,810,63,12
2,27,79,91,85,0.028,1.647918195,4.807354922,1.519730752,837,65,12
2,27,161,181,167,0.044,1.647918195,4.807354922,1.519730752,837,65,12
2,27,276,291,284,0.034,1.647918195,4.807354922,1.519730752,837,65,12
2,33,314,329,319,0.034,1.754808315,1.074000581,1.473947383,840,77,12
2,40,233,263,245,0.064,1.573402452,0.893084796,1.642332806,837,90,12
2,41,127,138,128,0.026,1.521640636,1.807354922,1.620096773,650,91,12
2,47,251,265,263,0.032,1.487711254,0.866733469,1.517093511,739,108,12
2,51,57,75,68,0.04,1.389878778,0.710493383,1.50191433,808,113,12
2,52,60,72,67,0.028,1.37118057,0.68589141,1.489888907,445,114,12
2,52,872,887,880,0.034,1.37118057,0.68589141,1.489888907,445,114,12
2,60,332,346,336,0.032,1.633731421,3.169925001,1.593147601,832,135,12
2,60,384,409,395,0.054,1.633731421,3.169925001,1.593147601,832,135,12
2,60,466,479,473,0.03,1.633731421,3.169925001,1.593147601,832,135,12
2,61,169,184,178,0.034,1.700223726,2.662965013,1.599297818,469,136,12
2,61,244,259,249,0.034,1.700223726,2.662965013,1.599297818,469,136,12
2,61,448,490,461,0.088,1.700223726,2.662965013,1.599297818,469,136,12
2,61,631,642,637,0.026,1.700223726,2.662965013,1.599297818,469,136,12
2,66,936,947,939,0.026,1.79248125,1,1.865873091,510,163,12
2,67,176,188,184,0.028,1.49111485,0.652076697,1.687313465,996,168,12
2,71,832,843,834,0.026,1.471602261,3.906890596,1.599430738,845,172,12
2,71,893,908,901,0.034,1.471602261,3.906890596,1.599430738,845,172,12
2,72,372,385,380,0.03,1.591917187,0.830074999,1.600642573,947,173,12
2,74,244,261,251,0.038,1.68149633,2.321928095,1.578031912,698,177,12
2,78,84,104,92,0.044,1.652863382,3.584962501,1.536154609,972,181,12
2,78,129,145,144,0.036,1.652863382,3.584962501,1.536154609,972,181,12
2,82,162,175,167,0.03,1.566503681,3.415037499,1.503427795,967,189,12
2,83,981,998,993,0.038,1.669992996,0.881355504,1.504368018,591,192,12
2,84,499,510,506,0.026,1.647616949,2.169925001,1.50191433,949,193,12
2,86,363,384,364,0.046,1.639177017,2.925999419,1.495317046,857,195,12
2,86,598,616,609,0.04,1.639177017,2.925999419,1.495317046,857,195,12
2,88,299,312,304,0.03,1.649391017,0.862496476,1.473947383,691,197,12
2,89,287,299,294,0.028,1.636153197,2.256339753,1.466007058,585,200,12
2,91,369,380,376,0.026,1.79248125,1,1.865873091,670,203,12
2,93,100,113,105,0.03,1.548794941,3,1.743715011,819,205,12
2,98,369,382,375,0.03,1.275162983,3.169925001,1.593147601,851,215,12
2,98,747,762,757,0.034,1.275162983,3.169925001,1.593147601,851,215,12
2,99,539,552,550,0.03,1.360527311,0.547487795,1.599297818,819,216,12
2,112,265,277,274,0.028,1.263079134,0.478047297,1.486379698,815,236,12
2,113,252,264,257,0.028,1.243275311,2.736965594,1.473947383,919,237,12
2,116,535,551,543,0.036,1.287622769,0.519374159,1.466007058,711,240,12
2,116,585,598,591,0.03,1.287622769,0.519374159,1.466007058,711,240,12
2,118,693,706,695,0.03,1.664497779,0.807354922,1.815876202,733,244,12
2,118,728,744,731,0.036,1.664497779,0.807354922,1.815876202,733,244,12
2,119,24,49,36,0.054,1.548794941,0.678071905,1.743715011,573,245,12
2,119,371,383,378,0.028,1.548794941,0.678071905,1.743715011,573,245,12
2,119,950,963,952,0.03,1.548794941,0.678071905,1.743715011,573,245,12
2,121,779,793,788,0.032,1.356779649,3.321928095,1.662355625,726,247,12
2,121,835,848,837,0.03,1.356779649,3.321928095,1.662355625,726,247,12
2,122,542,556,545,0.032,1.546593564,0.700439718,1.642332806,738,250,12
2,123,427,438,430,0.026,1.483831707,0.637429921,1.620096773,774,251,12
2,124,260,272,268,0.028,1.425605199,0.584962501,1.599430738,591,252,12
2,127,197,210,206,0.03,1.404678473,0.584962501,1.593147601,700,255,12
2,127,274,292,283,0.04,1.404678473,0.584962501,1.593147601,700,255,12
2,128,747,766,764,0.042,1.360527311,0.547487795,1.599297818,533,256,12
2,128,818,835,827,0.038,1.360527311,0.547487795,1.599297818,533,256,12
2,129,828,843,837,0.034,1.319035274,0.514573173,1.578031912,563,257,12
2,135,484,495,489,0.026,1.412483245,0.612976877,1.538631288,398,263,12
2,139,422,434,427,0.028,1.321339497,0.540568381,1.503427795,715,269,12
2,148,121,143,139,0.048,1.211577079,0.472068444,1.466007058,622,280,12
2,156,722,735,733,0.03,1.617189573,0.874469118,1.687313465,680,288,12
2,157,609,632,619,0.05,1.551098171,2,1.635073589,808,289,12
2,157,675,694,684,0.042,1.551098171,2,1.635073589,808,289,12
2,157,745,763,752,0.04,1.551098171,2,1.635073589,808,289,12
2,157,892,906,901,0.032,1.551098171,2,1.635073589,808,289,12
2,158,479,508,492,0.062,1.573402452,0.893084796,1.642332806,475,290,12
2,158,543,560,552,0.038,1.573402452,0.893084796,1.642332806,475,290,12
2,160,196,211,206,0.034,1.471602261,1.906890596,1.599430738,604,292,12
2,161,105,125,114,0.044,1.491314657,0.830074999,1.600642573,556,293,12
2,161,403,417,407,0.032,1.491314657,0.830074999,1.600642573,556,293,12
2,163,136,159,148,0.05,1.509968613,3.392317423,1.567502368,873,298,12
2,163,292,304,301,0.028,1.509968613,3.392317423,1.567502368,873,298,12
2,164,313,325,316,0.028,1.582876504,2.874469118,1.552925728,931,299,12
2,166,822,833,830,0.026,1.640336065,1,1.536154609,702,301,12
2,167,105,117,106,0.028,1.647918195,1,1.519730752,778,305,12
2,167,558,583,572,0.054,1.647918195,1,1.519730752,778,305,12
2,168,298,318,308,0.044,1.624718292,2.050626073,1.531916898,632,306,12
2,170,269,282,278,0.03,1.61517131,0.95419631,1.517093511,487,308,12
2,171,610,632,622,0.048,1.593854897,2.415037499,1.503427795,779,309,12
2,173,465,476,466,0.026,1.631966715,2.087462841,1.507442065,709,311,12
2,174,445,456,451,0.026,1.632601483,1.037474705,1.486379698,345,316,12
2,175,242,254,248,0.028,1.617248898,1,1.473947383,715,317,12
2,176,289,322,308,0.07,1.601764887,2.03562391,1.462317387,667,318,12
2,176,351,362,360,0.026,1.601764887,2.03562391,1.462317387,667,318,12
2,176,546,565,562,0.042,1.601764887,2.03562391,1.462317387,667,318,12
2,177,78,96,84,0.04,1.610847454,1,1.467771242,457,319,12
2,177,948,987,962,0.082,1.610847454,1,1.467771242,457,319,12
2,178,256,272,262,0.036,1.596251535,0.966833136,1.466007058,714,320,12
2,178,417,430,427,0.03,1.596251535,0.966833136,1.466007058,714,320,12
2,178,492,506,497,0.032,1.596251535,0.966833136,1.466007058,714,320,12
2,182,296,311,306,0.034,1.760964047,2.321928095,1.662355625,785,327,12
2,182,568,590,577,0.048,1.760964047,2.321928095,1.662355625,785,327,12
2,186,606,617,610,0.026,1.719973094,1.152003093,1.578031912,784,337,12
2,187,617,629,623,0.028,1.586806896,2.700439718,1.538631288,936,343,12
2,190,336,357,345,0.046,1.617671138,1.632268215,1.517093511,767,348,12
2,191,79,90,83,0.026,1.61666415,2.678071905,1.503427795,772,349,12
2,191,503,514,505,0.026,1.61666415,2.678071905,1.503427795,772,349,12
2,192,280,296,287,0.036,1.642383902,2.502500341,1.507442065,743,351,12
2,194,396,417,407,0.046,1.628673776,1.074000581,1.473947383,527,357,12
2,200,387,400,395,0.03,1.905639062,1.415037499,1.743715011,714,365,12
2,201,411,426,418,0.034,1.846439345,1.321928095,1.662355625,720,367,12
2,205,7,21,18,0.032,1.786311832,1,1.552925728,744,379,12
2,205,224,240,229,0.036,1.786311832,1,1.552925728,744,379,12
2,206,198,209,208,0.026,1.750760325,2.938599455,1.542693067,503,380,12
2,206,257,275,272,0.04,1.750760325,2.938599455,1.542693067,503,380,12
2,206,385,401,395,0.036,1.750760325,2.938599455,1.542693067,503,380,12
2,210,120,140,131,0.044,1.821420801,1.099535674,1.532221643,532,387,12
2,211,706,717,707,0.026,1.797277476,1.047305715,1.517093511,596,388,12
2,212,144,163,151,0.042,1.773089846,3,1.503427795,690,389,12
2,212,281,292,288,0.026,1.773089846,3,1.503427795,690,389,12
2,212,330,348,338,0.04,1.773089846,3,1.503427795,690,389,12
2,213,694,731,710,0.078,1.805886077,1.044394119,1.509797147,737,390,12
2,213,822,838,830,0.036,1.805886077,1.044394119,1.509797147,737,390,12
2,214,154,172,163,0.04,1.782826556,1,1.507442065,737,391,12
2,214,262,276,273,0.032,1.782826556,1,1.507442065,737,391,12
2,214,630,653,646,0.05,1.782826556,1,1.507442065,737,391,12
2,215,840,852,846,0.028,1.773315808,2.169925001,1.50191433,556,393,12
2,215,870,885,876,0.034,1.773315808,2.169925001,1.50191433,556,393,12
2,217,545,570,558,0.054,1.769745535,1,1.473947383,696,397,12
2,217,623,636,628,0.03,1.769745535,1,1.473947383,696,397,12
2,219,781,792,787,0.026,1.754219509,0.966833136,1.466007058,533,400,12
2,221,53,64,55,0.026,1.842370993,2.807354922,1.815876202,992,404,12
2,224,594,608,602,0.032,1.846439345,1.321928095,1.662355625,602,407,12
2,224,681,708,693,0.058,1.846439345,1.321928095,1.662355625,602,407,12
2,225,63,74,67,0.026,1.789929075,1.137503524,1.687313465,766,408,12
2,225,249,260,255,0.026,1.789929075,1.137503524,1.687313465,766,408,12
2,225,422,437,424,0.034,1.789929075,1.137503524,1.687313465,766,408,12
2,225,633,654,643,0.046,1.789929075,1.137503524,1.687313465,766,408,12
2,225,663,679,672,0.036,1.789929075,1.137503524,1.687313465,766,408,12
2,226,368,381,372,0.03,1.877387064,1.222392421,1.620096773,747,411,12
2,227,534,545,539,0.026,1.780639062,2.415037499,1.600642573,709,413,12
2,231,706,721,715,0.034,1.633551334,0.823122238,1.542693067,702,420,12
2,231,892,904,899,0.028,1.633551334,0.823122238,1.542693067,702,420,12
2,232,55,67,66,0.028,1.598816797,0.777607579,1.536154609,638,421,12
2,232,220,237,229,0.038,1.598816797,0.777607579,1.536154609,638,421,12
2,233,913,931,920,0.04,1.565140713,0.736965594,1.540873202,491,422,12
2,234,180,195,188,0.034,1.532573258,0.700439718,1.538631288,404,423,12
2,236,744,760,752,0.036,1.524591668,2.857980995,1.531916898,304,426,12
2,238,91,111,99,0.044,1.593613552,0.784271309,1.517093511,655,428,12
2,241,155,184,171,0.062,1.518107507,0.695145418,1.507442065,590,431,12
2,242,409,426,422,0.038,1.494228414,0.669851398,1.504368018,557,432,12
2,243,789,802,796,0.03,1.470998877,0.646363045,1.50191433,504,433,12
2,244,317,328,327,0.026,1.448412406,0.624490865,1.489888907,473,434,12
2,244,459,483,465,0.052,1.448412406,0.624490865,1.489888907,473,434,12
2,245,656,669,666,0.03,1.42645856,0.604071324,1.495317046,357,435,12
2,246,338,369,359,0.066,1.405124061,0.584962501,1.486379698,462,436,12
2,248,99,111,102,0.028,1.364250705,4.357552005,1.462317387,574,438,12
2,248,249,265,261,0.036,1.364250705,4.357552005,1.462317387,574,438,12
2,250,868,880,874,0.028,2,2,2,985,441,12
2,252,162,175,168,0.03,1.918295834,2.584962501,1.865873091,831,443,12
2,252,211,223,220,0.028,1.918295834,2.584962501,1.865873091,831,443,12
2,258,120,136,129,0.036,1.729573959,1,1.635073589,615,449,12
2,258,344,358,354,0.032,1.729573959,1,1.635073589,615,449,12
2,259,753,767,763,0.032,1.669180337,0.893084796,1.642332806,649,450,12
2,261,397,409,404,0.028,1.554609761,0.736965594,1.599430738,555,452,12
2,262,584,597,591,0.03,1.501614472,0.678071905,1.600642573,755,453,12
2,264,343,361,359,0.04,1.360527311,0.547487795,1.599297818,521,456,12
2,265,907,918,915,0.026,1.280019973,0.485426827,1.567502368,450,458,12
2,266,489,521,507,0.068,1.243300369,0.459431619,1.552925728,608,459,12
2,266,535,546,541,0.026,1.243300369,0.459431619,1.552925728,608,459,12
2,266,651,670,661,0.042,1.243300369,0.459431619,1.552925728,608,459,12
2,266,705,717,711,0.028,1.243300369,0.459431619,1.552925728,608,459,12
2,267,178,193,186,0.034,1.208703008,0.436099115,1.542693067,503,460,12
2,267,210,223,216,0.03,1.208703008,0.436099115,1.542693067,503,460,12
2,267,875,886,881,0.026,1.208703008,0.436099115,1.542693067,503,460,12
2,268,187,227,205,0.084,1.176065104,0.415037499,1.536154609,427,461,12
2,269,244,275,256,0.066,1.145235779,0.395928676,1.540873202,818,462,12
2,269,535,547,542,0.028,1.145235779,0.395928676,1.540873202,818,462,12
2,270,321,335,330,0.032,1.11607628,0.378511623,1.538631288,521,463,12
2,270,370,382,376,0.028,1.11607628,0.378511623,1.538631288,521,463,12
2,272,348,361,350,0.03,1.062269811,0.347923303,1.519730752,404,465,12
2,272,568,579,569,0.026,1.062269811,0.347923303,1.519730752,404,465,12
2,275,616,682,643,0.136,0.991251399,0.310340121,1.517093511,457,468,12
2,275,807,824,818,0.038,0.991251399,0.310340121,1.517093511,457,468,12
2,276,89,104,92,0.034,0.969802495,0.299560282,1.503427795,544,469,12
2,276,455,468,464,0.03,0.969802495,0.299560282,1.503427795,544,469,12
2,277,7,21,16,0.032,0.949338057,0.289506617,1.509797147,679,470,12
2,277,373,398,393,0.054,0.949338057,0.289506617,1.509797147,679,470,12
2,277,643,661,651,0.04,0.949338057,0.289506617,1.509797147,679,470,12
2,278,926,942,934,0.036,0.929791508,0.280107919,1.507442065,427,471,12
2,279,307,319,313,0.028,0.911101978,0.271302022,1.504368018,533,472,12
2,281,46,59,47,0.03,0.876075714,3.624490865,1.489888907,650,474,12
2,281,660,672,663,0.028,0.876075714,3.624490865,1.489888907,650,474,12
2,283,274,289,283,0.034,0.92642786,0.285402219,1.486379698,544,476,12
2,285,780,791,786,0.026,0.894777941,0.270089163,1.462317387,511,478,12
2,285,941,955,949,0.032,0.894777941,0.270089163,1.462317387,511,478,12
2,286,974,986,980,0.028,0.879819671,0.263034406,1.467771242,398,479,12
2,287,93,105,101,0.028,0.865397312,0.256339753,1.466007058,409,480,12
2,287,188,215,203,0.058,0.865397312,0.256339753,1.466007058,409,480,12
1,4,61,76,63,0.034,1.49111485,0.652076697,1.651095896,446,88,13
1,6,243,258,253,0.034,1.236640742,0.447458977,1.589243345,430,92,13
1,8,559,570,562,0.026,1.846439345,1.321928095,1.697894479,598,127,13
1,8,645,658,651,0.03,1.846439345,1.321928095,1.697894479,598,127,13
1,9,539,553,546,0.032,1.789929075,1.137503524,1.651095896,996,128,13
1,9,764,781,776,0.038,1.789929075,1.137503524,1.651095896,996,128,13
1,11,369,381,372,0.028,1.610577243,0.807354922,1.615436587,475,131,13
1,16,322,351,340,0.062,1.273009655,0.497499659,1.460939866,446,141,13
1,17,212,227,215,0.034,1.241510189,0.473931188,1.443331858,357,142,13
1,18,691,703,696,0.028,1.211569612,0.452512205,1.43699597,339,143,13
1,19,250,262,258,0.028,1.183088913,0.432959407,1.432431823,304,144,13
1,26,545,563,558,0.04,1.669180337,0.893084796,1.649959953,470,170,13
1,27,410,434,417,0.052,1.501614472,0.678071905,1.546083434,434,173,13
1,33,141,153,144,0.028,1.578450254,2.36923381,1.460107109,533,188,13
1,35,105,116,115,0.026,1.576079954,2.129283017,1.460611782,533,192,13
1,35,399,441,424,0.088,1.576079954,2.129283017,1.460611782,533,192,13
1,40,956,968,962,0.028,1.689541559,3.044394119,1.457462851,842,230,13
1,43,588,601,598,0.03,1.773315808,1,1.44893104,586,233,13
1,43,789,807,801,0.04,1.773315808,1,1.44893104,586,233,13
1,45,51,65,57,0.032,1.73061586,0.925999419,1.432746528,381,235,13
1,45,410,422,416,0.028,1.73061586,0.925999419,1.432746528,381,235,13
1,47,932,944,943,0.028,1.697999793,2.392317423,1.416831051,708,239,13
1,47,958,969,959,0.026,1.697999793,2.392317423,1.416831051,708,239,13
1,50,856,868,867,0.028,1.379877638,1.054447784,1.432431823,565,264,13
1,56,785,797,791,0.028,1.811278124,1.415037499,1.77580163,545,285,13
1,62,341,356,347,0.034,1.777984904,1.280107919,1.540625773,604,294,13
1,63,109,122,112,0.03,1.747167197,1.169925001,1.509573501,462,295,13
1,65,563,574,569,0.026,1.674293948,1,1.48192468,545,299,13
1,68,155,166,160,0.026,1.682292189,1.058893689,1.443331858,727,302,13
1,68,357,377,368,0.044,1.682292189,1.058893689,1.443331858,727,302,13
1,71,272,293,284,0.046,1.647918195,2,1.442576414,498,305,13
1,71,417,428,423,0.026,1.647918195,2,1.442576414,498,305,13
1,71,737,751,746,0.032,1.647918195,2,1.442576414,498,305,13
1,76,200,219,209,0.042,1.66587499,1.129283017,1.460611782,385,312,13
1,76,595,607,605,0.028,1.66587499,1.129283017,1.460611782,385,312,13
1,79,708,728,719,0.044,1.617252176,1.841302254,1.416554347,573,320,13
1,81,9,21,11,0.028,1.921928095,1.321928095,1.921928095,433,322,13
1,82,219,244,227,0.054,1.79248125,1,1.865873091,557,323,13
1,82,416,436,427,0.044,1.79248125,1,1.865873091,557,323,13
1,83,73,85,79,0.028,1.664497779,0.807354922,1.821712213,403,324,13
1,83,165,182,179,0.038,1.664497779,0.807354922,1.821712213,403,324,13
1,85,38,58,45,0.044,1.356779649,0.514573173,1.697894479,480,327,13
1,85,379,390,383,0.026,1.356779649,0.514573173,1.697894479,480,327,13
1,85,840,852,847,0.028,1.356779649,0.514573173,1.697894479,480,327,13
1,89,92,112,100,0.044,1.09753784,0.362570079,1.509573501,327,335,13
1,91,278,292,286,0.032,1.119119423,0.371968777,1.48192468,626,339,13
1,92,61,79,69,0.04,1.055353219,0.337034987,1.460939866,408,341,13
1,92,471,494,480,0.05,1.055353219,0.337034987,1.460939866,408,341,13
1,93,17,30,22,0.03,1.026313714,0.321928095,1.443331858,347,342,13
1,93,51,64,59,0.03,1.026313714,0.321928095,1.443331858,347,342,13
1,93,536,548,539,0.028,1.026313714,0.321928095,1.443331858,347,342,13
1,93,966,978,972,0.028,1.026313714,0.321928095,1.443331858,347,342,13
1,95,437,450,443,0.03,0.973128405,0.295455884,1.432431823,270,344,13
1,96,926,939,928,0.03,0.991251399,0.310340121,1.460107109,316,348,13
1,96,948,968,960,0.044,0.991251399,0.310340121,1.460107109,316,348,13
1,98,917,929,924,0.028,0.949338057,0.289506617,1.457462851,351,350,13
1,99,909,922,912,0.03,0.929791508,0.280107919,1.464198165,334,351,13
1,100,785,797,794,0.028,0.911101978,0.271302022,1.460611782,263,352,13
1,106,461,474,467,0.03,1.842370993,2.807354922,1.821712213,603,364,13
1,110,208,220,211,0.028,1.608700166,1.765534746,1.540625773,532,374,13
1,116,949,961,958,0.028,1.389516583,0.839535328,1.464198165,509,391,13
1,117,665,676,666,0.026,1.373336962,0.807354922,1.460611782,456,392,13
1,117,759,774,765,0.034,1.373336962,0.807354922,1.460611782,456,392,13
1,119,321,340,329,0.042,1.685815709,2.459431619,1.651095896,852,408,13
1,120,724,739,733,0.034,1.842370993,1.222392421,1.615436587,680,411,13
1,123,178,192,188,0.032,1.703384899,0.91753784,1.540625773,385,414,13
1,123,640,651,643,0.026,1.703384899,0.91753784,1.540625773,385,414,13
1,124,979,999,992,0.044,1.657742727,0.847996907,1.509573501,476,415,13
1,129,512,525,519,0.03,1.629056263,1.722466024,1.457462851,668,430,13
1,129,636,655,650,0.042,1.629056263,1.722466024,1.457462851,668,430,13
1,129,723,735,727,0.028,1.629056263,1.722466024,1.457462851,668,430,13
1,131,208,221,218,0.03,1.667847115,1.041820176,1.460611782,749,432,13
1,136,313,324,318,0.026,1.921928095,1.321928095,1.921928095,450,442,13
1,137,199,213,207,0.032,1.548794941,3,1.77580163,806,445,13
1,141,550,566,556,0.036,1.418295834,2.584962501,1.66470721,610,449,13
1,141,639,659,652,0.044,1.418295834,2.584962501,1.66470721,610,449,13
1,148,42,64,53,0.048,1.294994945,0.796466606,1.457462851,439,470,13
1,149,738,753,749,0.034,1.279871315,1.502500341,1.464198165,503,471,13
1,152,549,560,555,0.026,1.258968468,1.357552005,1.428111037,529,478,13
1,152,614,627,622,0.03,1.258968468,1.357552005,1.428111037,529,478,13
1,2,347,361,354,0.032,1.546593564,2.700439718,1.672561155,620,10,14
1,2,791,808,797,0.038,1.546593564,2.700439718,1.672561155,620,10,14
1,4,66,86,82,0.044,1.554609761,0.736965594,1.629277067,503,12,14
1,11,287,300,295,0.03,1.243300369,0.459431619,1.571336167,535,19,14
1,11,488,499,494,0.026,1.243300369,0.459431619,1.571336167,535,19,14
1,13,787,798,790,0.026,1.176065104,0.415037499,1.567400591,376,21,14
1,13,831,842,839,0.026,1.176065104,0.415037499,1.567400591,376,21,14
1,14,236,249,243,0.03,1.145235779,0.395928676,1.555222292,330,22,14
1,14,601,615,610,0.032,1.145235779,0.395928676,1.555222292,330,22,14
1,16,444,456,451,0.028,1.062269811,0.347923303,1.51515247,397,25,14
1,16,945,975,961,0.064,1.062269811,0.347923303,1.51515247,397,25,14
1,17,261,273,267,0.028,1.037401254,0.334419039,1.499375599,424,26,14
1,20,164,175,169,0.026,1.037987069,4.044394119,1.495666565,925,30,14
1,20,946,958,954,0.028,1.037987069,4.044394119,1.495666565,925,30,14
1,25,214,234,225,0.044,1.100614581,0.378511623,1.500223459,579,36,14
1,25,244,256,253,0.028,1.100614581,0.378511623,1.500223459,579,36,14
1,37,553,569,565,0.036,1.775858948,2.115477217,1.672561155,842,50,14
1,43,198,209,206,0.026,1.696842803,2.263034406,1.567400591,918,61,14
1,44,18,30,26,0.028,1.714411657,1.584962501,1.533099766,806,64,14
1,44,75,87,82,0.028,1.714411657,1.584962501,1.533099766,806,64,14
1,44,173,187,183,0.032,1.714411657,1.584962501,1.533099766,806,64,14
1,48,728,739,734,0.026,1.66284067,1.632268215,1.488220405,780,68,14
1,50,48,72,56,0.052,1.628445159,1.129283017,1.514496494,849,72,14
1,51,287,302,300,0.034,1.613919632,2.584962501,1.509912574,772,73,14
1,53,884,903,894,0.042,1.655653347,1.160464672,1.51016064,739,75,14
1,54,375,386,377,0.026,1.642371449,1.700439718,1.500223459,860,76,14
1,55,659,670,666,0.026,1.642818936,1.152003093,1.501905663,873,77,14
1,57,417,431,428,0.032,1.63008905,2.392317423,1.497179347,967,79,14
1,59,946,960,953,0.032,1.79248125,1,1.844903994,809,83,14
1,62,579,595,586,0.036,1.685475297,1.736965594,1.732408725,539,87,14
1,63,12,23,20,0.026,1.67673703,1.137503524,1.725657359,852,88,14
1,65,89,103,95,0.032,1.573402452,1.700439718,1.672561155,538,90,14
1,66,796,810,804,0.032,1.574417427,1,1.652701446,515,91,14
1,66,863,885,871,0.048,1.574417427,1,1.652701446,515,91,14
1,67,210,224,221,0.032,1.532914564,0.906890596,1.629277067,554,92,14
1,67,460,472,467,0.028,1.532914564,0.906890596,1.629277067,554,92,14
1,67,832,849,839,0.038,1.532914564,0.906890596,1.629277067,554,92,14
1,68,221,234,227,0.03,1.491314657,1.678071905,1.593638638,679,93,14
1,68,951,966,960,0.034,1.491314657,1.678071905,1.593638638,679,93,14
1,72,505,521,511,0.036,1.468995594,1.152003093,1.59784969,571,97,14
1,72,610,624,616,0.032,1.468995594,1.152003093,1.59784969,571,97,14
1,73,671,685,677,0.032,1.451907615,1.222392421,1.580058224,566,98,14
1,78,21,37,27,0.036,1.322203392,1.447458977,1.494907229,751,107,14
1,78,885,898,894,0.03,1.322203392,1.447458977,1.494907229,751,107,14
1,81,194,205,199,0.026,1.294994945,1.459431619,1.495666565,598,110,14
1,85,307,320,314,0.03,1.263441605,0.788495895,1.51016064,576,115,14
1,86,156,168,158,0.028,1.25091776,0.761840263,1.500223459,632,116,14
1,88,802,813,804,0.026,2,2,2,801,121,14
1,90,944,955,948,0.026,1.664497779,2.807354922,1.81004019,747,124,14
1,93,791,806,797,0.034,1.760964047,2.321928095,1.732408725,561,127,14
1,97,418,433,429,0.034,1.610577243,0.807354922,1.652701446,786,131,14
1,99,220,233,226,0.03,1.501614472,2.415037499,1.593638638,807,133,14
1,99,898,911,902,0.03,1.501614472,2.415037499,1.593638638,807,133,14
1,102,678,689,684,0.026,1.564504185,2.807354922,1.580058224,737,138,14
1,103,777,789,781,0.028,1.612650233,0.874469118,1.571336167,619,139,14
1,104,308,321,320,0.03,1.579416008,0.823122238,1.571043999,716,140,14
1,106,66,78,72,0.028,1.571346433,0.836501268,1.555222292,551,142,14
1,106,969,981,971,0.028,1.571346433,0.836501268,1.555222292,551,142,14
1,107,88,102,100,0.032,1.542242259,0.793549123,1.548720644,679,143,14
1,107,220,244,236,0.052,1.542242259,0.793549123,1.548720644,679,143,14
1,107,279,296,287,0.038,1.542242259,0.793549123,1.548720644,679,143,14
1,107,370,385,374,0.034,1.542242259,0.793549123,1.548720644,679,143,14
1,107,593,617,600,0.052,1.542242259,0.793549123,1.548720644,679,143,14
1,108,601,617,609,0.036,1.513784724,0.754887502,1.533099766,789,144,14
1,108,633,652,643,0.042,1.513784724,0.754887502,1.533099766,789,144,14
1,108,701,713,708,0.028,1.513784724,0.754887502,1.533099766,789,144,14
1,111,871,885,878,0.032,1.500955079,0.736965594,1.494907229,686,147,14
1,114,201,220,208,0.042,1.542637229,4.044394119,1.495666565,780,150,14
1,115,771,800,782,0.062,1.607672698,0.765534746,1.511975908,674,151,14
1,116,152,163,158,0.026,1.607295048,2.362570079,1.509912574,821,153,14
1,116,382,394,390,0.028,1.607295048,2.362570079,1.509912574,821,153,14
1,117,699,712,709,0.03,1.625583261,0.817135943,1.51437074,685,154,14
1,118,762,774,772,0.028,1.603926893,2.247927513,1.51016064,614,155,14
1,119,450,463,459,0.03,1.618700973,2.963474124,1.500223459,674,156,14
1,120,580,606,592,0.056,1.649391017,2.152003093,1.501905663,561,157,14
1,124,179,198,191,0.042,1.79248125,2.584962501,1.844903994,594,163,14
1,125,452,463,460,0.026,1.842370993,1.222392421,1.81004019,520,164,14
1,126,313,326,316,0.03,1.752715279,1.169925001,1.751105099,545,166,14
1,128,35,46,36,0.026,1.617189573,0.874469118,1.725657359,662,168,14
1,131,196,207,197,0.026,1.429911171,0.637429921,1.652701446,518,171,14
1,131,323,338,331,0.034,1.429911171,0.637429921,1.652701446,518,171,14
1,133,381,408,394,0.058,1.324460293,0.540568381,1.593638638,444,173,14
1,134,717,731,725,0.032,1.335505557,2.169925001,1.590518448,466,175,14
1,136,621,634,623,0.03,1.395461844,0.736965594,1.59784969,686,177,14
1,137,798,809,801,0.026,1.363008311,0.691877705,1.580058224,729,178,14
1,139,920,932,930,0.028,1.301251785,0.61667136,1.571043999,606,180,14
1,141,78,101,85,0.05,1.243990458,2.058893689,1.555222292,448,182,14
1,142,376,396,386,0.044,1.272041535,1.893084796,1.548720644,808,183,14
1,143,415,429,426,0.032,1.285981856,1.688055994,1.499375599,429,186,14
1,143,819,838,830,0.042,1.285981856,1.688055994,1.499375599,429,186,14
